,LABEL,DATE_TIME,TEXT,NEW_TEXT
3661,0,Thu Jun 18 14:07:49 2009,Now I want some Teddy Grahams!!!   ,want teddy graham
3662,0,Fri Jun 19 15:28:13 2009,on my way to dallas! only 2 and a haf hours left ,way dallas 2 has hour leave
3663,1,Sun May 31 19:36:28 2009,@webaddict Johnny Carson didnt want Jay Leno on the show...so Im not sure he is turning over in his grave for Conan ,johnny carson not want jay lens shows not sure turn over grave conan
3664,0,Fri Jun 19 08:49:36 2009,"I'm overwhelmed. I don't speak Englisch, but this page is in this language. I don't understand it! ",overwhelm not speak englisch but page language not understand
3665,1,Sun May 03 04:33:29 2009,@MmmBennodaCock I can't believe you actually followed him AND asked him!! You're officially my idol! P.S Me loves your username ,can not believe actually follow ask officially idol p love username
3666,1,Sun Jun 14 23:37:52 2009,@xoxo_sa whaaaaaa.... I be fat ... Not really... More like pleasantly plump ,aaaaaa fat not really like pleasant plump
3667,1,Mon May 18 05:21:25 2009,"@bertadp are you staying home after lunch?? I think I have to be to your place at 15,30. Hope I see ya ",stay home after lunch think place 1530 hope ya
3668,1,Fri May 29 09:14:25 2009,@MrsRRC: he's a hot sexy ass actor!!!!!! mmmmm yummy ,hot sexy actor mmmm dummy
3669,0,Fri Jun 19 06:59:03 2009,just woke up and have a really bad sore throat.  I hope i'm not getting sick right before i leave to go to college. ,wake up really bad sore throat hope not get sick right before leave college
3670,0,Fri Jun 05 12:32:27 2009,Walking home I have Allisons keys ,walk home allison key
3671,1,Mon Jun 01 17:04:01 2009,@ChargerJenn Glad to hear Dave is better  Can not wait for Tuesday show (Wednesday morning for me),glad hear dave well not wait tuesday show wednesday morning
3672,0,Fri Jun 19 19:22:16 2009,"@TallWASP: Me, too! If I weren't planning on just going to bed, I'd invite you over. Alas! Already reading in bed. ",not plan bed invite over ala already read bed
3673,1,Wed Jun 03 07:41:34 2009,Good morning!!! ,good morning
3674,0,Fri Jun 19 18:41:07 2009,I want to be in pittsburgh. ,want pittsburgh
3675,1,Fri Jun 05 22:50:45 2009,@tommcfly Maybe you should invite the rest of the band to sleep too! haha.. i think they're so tired of your show? Well.. Goodninght TOM! ,maybe invite rest band sleep haha think tired show well goodninght tom
3676,1,Sun May 31 11:01:42 2009,@sandrarzo1 haha ok ill let you know when we head over ,haha ok ill let head over
3677,1,Sun May 17 23:30:18 2009,@renu19 What brand of coffee was that? ;-) Please send me some!! I need that badly! ,brand coffee please send need badly
3678,0,Sun Jun 07 12:46:49 2009,&quot;I know you're here but I still feel alone&quot; ,but still alone
3679,1,Fri May 29 17:37:12 2009,@jenifel aww =( yes @ItsNeet is very good at updating u on missed tweets ,www yes good update miss
3680,1,Fri May 22 07:09:48 2009,@mmitchelldaviss Your amazing. Love your little show  what's this about ellen?,amazing love little show ellen
3681,1,Fri Jun 05 17:35:29 2009,Aww @iamdiddy what's wrong... SMILE** !!!! GOD BLESS... XOXO ,www wrong smile god bless oxo
3682,1,Sun May 31 10:53:55 2009,@tanisharenee08 I'm so proud of u ,proud
3683,1,Sun May 17 06:32:13 2009,I Just Gave My Friend Some Excellent Advice! Laughs ,give friend excellent advice laugh
3684,1,Fri May 22 03:33:30 2009,is &quot;just a boy. trying to change his life for the better&quot;. bring it on. ,boy try change life good bring
3685,0,Fri Jun 05 08:40:51 2009,Much happier with rain than with sun but i dun like thunder ,much happy rain sun but dun like thunder
3686,0,Mon Jun 01 16:55:28 2009,I'm such an idiot. I totally forgot to tape Harper's Island on Sunday night ,idiot totally forget tape harper island sunday night
3687,0,Sat May 30 00:59:47 2009,sleepinq bitches ; missinq my honey bun munchkin butt  O529O9 ?,sleeping bitch missing honey bun munchkin butt o529o9
3688,1,Sun Jun 07 14:57:22 2009,@zayman3 I don't think I can believe you.. It's NEVER been used before!! ,not think believe never use before
3689,0,Fri Jun 05 17:49:00 2009,@BLEVisthename more tests? R u okay ,test r okay
3690,1,Sun May 03 08:56:11 2009,Onihdiwb  Alivia wrote that  lol,onihdiwb olivia write lol
3691,1,Sat May 16 23:45:23 2009,"@Zaga if you like to read, its really awesome. if he does get one, you should have him contact me ",like read really awesome get contact
3692,1,Wed Jun 03 04:17:46 2009,@dkris Hello...back to twitter senior ,helloback senior
3693,0,Thu Jun 18 11:03:14 2009,just found out my van had 2 be sent 2 dealer. I hope I get it back this week. I miss the Odyssey ,find van 2 send 2 dealer hope get back week miss odyssey
3694,0,Sun Jun 07 07:32:59 2009,KS dust gone from La Cruz. Flint Hills killed a 2nd tire on my bike ,k dust la cruz flint hill kill 2nd tire bike
3695,1,Tue May 26 22:47:36 2009,At the melting pot! Happy hour. Yumm.  I hope I don't get bad gas from the cheese n beer LOL!,melt pot happy hour summ hope not get bad gas cheese n beer lol
3696,0,Mon Apr 20 02:30:26 2009,Monday blues ,monday blue
3697,0,Mon Jun 15 23:09:45 2009,@SuperUber7 PS - my cowbell stayed in my bag for the whole of #Bonnaroo. I fail. ,ps cornell stay bag whole bonnaroo fail
3698,1,Sun May 10 21:17:11 2009,@allenbenjamin it will be! you gonna be around this summer? i'll let ya try some ,around summer let ya try
3699,1,Tue Jun 02 05:03:48 2009,@radioplay http://twitpic.com/6g0m7 - Yay! #41 is my fave!  I â¥ #dmb!!!,yay 41 have â dmy
3700,0,Tue Jun 02 09:41:10 2009,"Ok,, so I don't wanna be a traitor to humanity or anything but am I the only one in the whole world that isnt liking this heat?? â¼ ",ok not want traitor humanity anything but whole world not like heat â ¼
3701,1,Sun Jun 14 23:25:32 2009,@ashdonaldson I'll look out for you and plonk opp  I'm hoping @sophystar has a nice spare room at the Cumberland should I need it ,plank opp hop nice spare room cumberland need
3702,1,Mon Jun 01 01:27:47 2009,@huwstephens i will have mne some of that! This twitter is useful after all ,one useful after
3703,1,Fri Jun 05 17:03:23 2009,#seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day ,sunday sunday sunday sunday sunday sunday sunday sunday sunday sunday sunday sunday sunday sunday
3704,1,Sun May 31 15:27:46 2009,Baby got back ,baby get back
3705,0,Tue Jun 16 09:34:39 2009,Is stiiilllll ill  BUT,stiiilllll ill but
3706,0,Sat Jun 20 09:41:06 2009,Someone broke into my car last night.  Broke out the side window.  ,someone break car last night break side window
3707,1,Sun May 17 20:40:26 2009,But it keeps us fair ,but keep fair
3708,0,Sun May 31 08:11:52 2009,@Mahogany85 I would have but I feel asleep ,but asleep
3709,0,Wed Jun 17 17:14:48 2009,Another late night this time researching dissertation topics. Don't think i'll have one for friday ,another late night time research dissertation topic not think friday
3710,1,Mon May 04 02:33:12 2009,@dexterouslady the next best thing other than being bored is being bored and being able to share it with people on twitter.... ,next best thing bore bore able share people
3711,0,Fri May 29 12:55:45 2009,Time to head back home. My business here is done. ,time head back home business
3712,0,Sun May 17 04:04:18 2009,is gutted at the prison break ending ,gutted prison break end
3713,0,Fri Jun 19 09:03:49 2009,So sad when my playlists don't fit - Baby has needed a new ipod for the longest time.. One that actually holds all my songs!!! ,sad playlist not fit baby need new ipod long time actually hold song
3714,1,Sun Jun 07 02:00:02 2009,going to church  with Toni,church toni
3715,1,Mon Jun 15 08:18:43 2009,Twitpic  comes in handy. ,twitpic handy
3716,1,Mon Jun 15 19:32:29 2009,Hahaha I love &quot;the soup&quot; it's great ,haha love soup great
3717,0,Sun May 03 23:51:26 2009,"dude if ya cant get ur money back. on the ticket or even sell it, ill send the money over. im gutted i cant go ",dude ya can not get money back ticket even sell ill send money over gutted can not
3718,1,Sat May 30 03:33:07 2009,i'm going to take me dog yogi out for a liitle walk then sunbath in me back garden till 4pm then get ready for work. my day is al planned ,take dog yogi little walk sabbath back garden till 4pm get ready al plan
3719,0,Mon May 18 07:04:19 2009,Looks like someone has a case of the Mondays.  Back to work ,like someone case monday back
3720,1,Sun May 31 19:11:02 2009,@Dekkerd509 haha maybe because she is fabulous. ,haha maybe fabulous
3721,1,Wed Jun 03 08:15:52 2009,WHY SO SERIOUS?  Hahahaaa,serious hahahaaa
3722,1,Sun May 10 20:11:36 2009,Get into it! http://www.modelhomeproject.com/ Big things coming   Missing my tweeps but more to come so stay posted!!,get big thing miss tweets but stay post
3723,1,Mon Jun 15 17:51:30 2009,I cant wait for The Daily Show tonight ,can not wait daily show
3724,1,Sun May 10 00:51:32 2009,"@steveplunkett  Hey, I need a car too. I'll dm you my address. ",hey need car dm address
3725,0,Fri May 29 09:41:24 2009,"@SaschaIllyvich i guess that means you didn't beta-read either of my stories, huh? ",guess mean not betaread either story huh
3726,0,Sun Jun 21 03:36:51 2009,"Everyone at the N&amp;N is lovely, but why don't doctors ever look like they do on the Telly ",everyone nn lovely but not doctor ever like tell
3727,0,Fri May 29 00:21:26 2009,I love music so much that i've gone through pain to play :S my sides of my fingers now are peeling and have blisters from playing so much ,love music much pain play side finger peel listed play much
3728,1,Thu Jun 04 09:46:57 2009,@themacgirl no place like it.  sing some 'my old ky home' and you will feel better ,no place like sing old ky home well
3729,1,Mon Jun 01 12:55:41 2009,flight back to NY tonight aka flight back to WORK. best vacation by far ,flight back ny aka flight back best vacation far
3730,1,Fri Jun 05 21:48:29 2009,"BANK! woo woo, love working friday nights  workign again in the morning.",bank woo woo love friday night working morning
3731,1,Tue Jun 02 18:55:06 2009,"Omg,its a the holidays.and im already missin u guys!  hugs!",omits holidaysand already missing guy hug
3732,0,Sun Apr 19 08:08:05 2009,@CarMaKi  you missed the zombie walk...always next year though right!?,miss zombie walkways next though right
3733,1,Sat May 09 21:06:23 2009,Happy Mother's Day to all of the mothers and mothers-to-be  My mom is getting a special gift from me today ,happy mother mother motherstobe mom get special gift
3734,0,Thu Jun 18 12:31:59 2009,My heart is sad for Rob ,heart sad rob
3735,1,Thu May 21 23:53:52 2009,so pure and soft..  ? http://blip.fm/~6st7k,pure soft
3736,1,Fri Jun 05 17:25:18 2009,At themovies.... Hope a really cut guy sits by me ,theories hope really cut guy sits
3737,1,Sun May 03 17:44:18 2009,@HCCMorrisville A Vegas men's retreat. What a great idea! ,vega mens retreat great idea
3738,0,Thu Jun 18 20:56:52 2009,dreads going back to sch next wk! Long days ahead from 8-5 daily ,dread back sch next wk long ahead 85 daily
3739,1,Sat May 02 10:02:54 2009,@CatRocketship Ball and chain?  Shrew?  Partner?  Governor?  All of these apply to you ,ball chain shrew partner governor apply
3740,1,Sat Jun 06 01:47:45 2009,"@Lisaherrity fan feffing tastic!!! Amazing show, full circus acts as well, pics to follow on fb and vids on ye old YouTube ",fan feeling tactic amazing show full circus act well pic follow fb kids ye old youtube
3741,0,Tue Jun 02 08:49:19 2009,hope Dot don't die in Eastenders.. ,hope dot not die eastenders
3742,1,Fri Jun 05 14:13:03 2009,Almost 50 followers! Two more and then I will have a twiparty. ,almost 50 follower two twiparty
3743,0,Sun May 31 12:38:02 2009,hayfever sufferers i feel your pain  today i not a good day for us lol,hayfever suffered pain not good lol
3744,0,Sun May 31 05:50:20 2009,Just spilled my m&amp;m's everywhere ,spill mm everywhere
3745,1,Sun May 03 21:41:55 2009,@Julio_N you lost that title.. you are a poophead ,lose title poophead
3746,0,Thu Jun 25 06:23:56 2009,@MissPear I hear ya. I can't sleep either. Fucking sun. ,hear ya can not sleep either fucking sun
3747,1,Sat Jun 06 23:15:05 2009,@_lucy_joy I no was unreal! Haha I would love that! Definately go vixens ,no unreal haha love definately view
3748,0,Wed Jun 17 08:19:20 2009,Offiicially broke ,officially break
3749,0,Mon Jun 22 18:54:27 2009,@MazzieZ If only it were that easy ,easy
3750,0,Tue Apr 07 05:11:40 2009,"Workin the election, driving round checking on judges and eqip... sick. So much more fun when healthy. ",working election drive round check judge equip sick much fun healthy
3751,1,Fri May 29 11:59:32 2009,@dragonflylsu YAY payday for me too!  I was *just* looking at a sushi menu for dinner on my way home  ,yay panda sushi menu dinner way home
3752,0,Sun Apr 19 04:51:12 2009,@jasmine_pie jazzyyyyyy! i miss you  xox,jazzyyyyyy miss box
3753,1,Fri Jun 05 12:45:58 2009,Already used MyBbWorld to make a #bbworld09 itinerary?  Check it   Lots of updates this week (always happens a month before the event!),already use mybbworld make world 09 itinerary check lots update week always happen month before event
3754,1,Wed Jun 03 07:38:11 2009,@markhundley @DCLew2 @ToddBrink   Morning!!!! ... glad y'all are well!   I think I have some fun news.... next &quot;tweet&quot;...,morning glad well think fun news next
3755,1,Sun May 31 08:35:09 2009,"@theLindaLam no. emails are only used of schoolwork, and personal info stuff. now we use MYSPACE and FACEBOOK. ",no email use schoolwork personal info stuff use myspace facebook
3756,0,Mon May 04 06:28:43 2009,"@_rolando : Haha, Gatorade sounds good right now. They serve it in the gym after PE. but I don't have PE today ",haha gatorade sound good right serve gym after pe but not pe
3757,1,Fri May 29 23:50:23 2009,@freakgoddess Achcha U saw the movie? Hows it? I remember delving into religious reading after Vinci Code! Lots to learn ,cancha saw movie remember delve religious reading after vince code lot learn
3758,1,Sun Jun 07 19:12:28 2009,Interesting article &amp; links at ChristianPF - How to Make Money with a Blog   http://bit.ly/7l9s1,interesting article link christian make money blog
3759,1,Mon Jun 01 09:07:44 2009,about to sleep. No law readings tom. UP Econ tom and attending wedding anniv celebrations ,sleep no law reading tom up econ tom attend wed anni celebration
3760,0,Thu Jun 18 16:24:24 2009,"#inaperfectworld Everything would be awesome, and people wouldn't be such mean freaks. ",inaperfectworld everything awesome people not mean freak
3761,1,Tue Jun 16 04:57:54 2009,found new wasabi pea pusher for my habit  big bags!!,find new asahi pea pusher habit big bag
3762,1,Sat Jun 06 08:38:47 2009,new computer has arrived ,new computer arrive
3763,1,Sat Jun 06 07:13:19 2009,Got new haircut again ,get new haircut
3764,0,Sun May 03 08:50:29 2009,@iamrockpit Oh I am sorry ,oh sorry
3765,0,Mon Jun 15 18:45:29 2009,My back hurts   I need a massage...,back hurt need massage
3766,1,Mon Jun 15 09:32:07 2009,"SOS - Jonas Brothers! Old song, but a great song! ",jonas brother old song but great song
3767,0,Mon Apr 20 07:49:05 2009,Reiko is left  she's back saturday... I miss youu my best !!,reign leave back saturday miss you best
3768,1,Sun Jun 07 15:20:02 2009,@davidgallant Let me see what I get! ,let get
3769,0,Fri Jun 19 20:04:48 2009,aah Frack!! I lost the rubber tips to my headfones  This commute is gonna suck....,aah track lose rubber tip headlines commute suck
3770,0,Fri May 29 10:32:55 2009,time for work ,time
3771,0,Sun May 31 07:07:05 2009,So @Assante is with @lovedwoman &amp; @indiashawn and I feel so left out.  But that good ole` @No_iDehea gonna get dat ass beat on dis train.,leave but good ole get dat beat dis train
3772,1,Sun May 17 02:00:46 2009,@StanmoreRob Well done! Not an easy thing to do and it does get easier and easier and easier... but maybe the tension of eurovision... ,well not easy thing get easy easy easy but maybe tension eurovision
3773,1,Sun May 03 04:06:52 2009,@TroyMcDonald don't have a newsletter yet  maybe in the future... Shall keep you in mind then.,not newsletter maybe future shall keep mind
3774,1,Sun May 10 01:47:17 2009,"@johncmayer polyester, protester, quester, semester, sequester...hope this helps ",polyester protester quarter semester sequesterhope help
3775,1,Sat May 30 07:01:00 2009,@Livintherezlife Hey hey...Im showin ya some luv   ,hey hey shown ya love
3776,1,Wed Jun 03 02:16:13 2009,"@CrypticZinc we already have an IRC, on gamesurge. lol poke ur head in there from time to time ",already irc gamesurge lol poke head time time
3777,1,Sun May 31 14:33:23 2009,@chriscornell thanks SO much for the concert in bochum!you shook my hand twice &amp; pointed at me  I knew you recognized me THANKS SO MUCH &lt;3,thanks much concert bochumyou shook hand twice point recognize thanks much 3
3778,0,Sun Jun 21 09:10:09 2009,Omg really you feel lonely why? ,omg really lonely
3779,1,Mon Jun 15 20:38:58 2009,@NancyLeeGrahn Good answers Thanks for taking your time to answer questions I think it rocks you do that! Enjoy your Jack ,good answer thanks take time answer question think rock enjoy jack
3780,1,Sun May 03 04:22:26 2009,@veinsworld thanks for following me! ,thanks follow
3781,1,Wed Jun 03 02:22:28 2009,Paddypower is giving odds of 50/1 on an election before the end of June. Its looking like a good bet ,paddypower give odds 501 election before end june like good bet
3782,1,Sun May 31 11:48:02 2009,"And another thing, we are having a sleep-over soon so be sure to give us ideas! Cuz we love to have fun! ",another thing sleeper soon sure give idea cup love fun
3783,0,Sun May 31 13:44:39 2009,"@KingFOE   I failed at being a body guard, I'm sorry - but you did great! Thanks buddy!",fail body guard sorry but great thanks buddy
3784,0,Fri Jun 05 15:04:11 2009,is not going to gran canaria  tomorow due to a repeat of an exam bad times  lol,not gran canada tomorrow due repeat exam bad time lol
3785,1,Sun May 31 11:44:11 2009,@mikemoseng HAHAHA! Occasionally my computer types backwards for some reason.It's baffling. ,haha occasionally computer type backwards reason baffled
3786,1,Mon Jun 15 00:20:10 2009,ughhh. twiril is nothing compared to tweetdeck.. but at least it doesn't shut itself down like tweetdeck. EH... fun weekend!!  goodnight!,hhh twiril nothing compare tweetdeck but least not shut down like tweetdeck eh fun weekend goodnight
3787,0,Fri May 29 12:36:59 2009,not going out with them. there is another fatty i like and hopefully ill see him in when i'm in cali in 8 days. if hes not upset with me. ,not another fatty like hopefully ill call 8 not upset
3788,0,Tue Jun 02 12:41:24 2009,i didnt read cuz i felt to yucky so i had a yogut and that just made made me feel more yucky..damn teeth  and now i dont know what to eat,not read cup felt lucky yogurt make make yuckydamn teeth not eat
3789,1,Mon Jun 01 22:12:00 2009,@kelownagurl of course I am teasing ,course tease
3790,0,Sun May 31 03:42:23 2009,@herbonestrcture meet soon ok? i have to talk to you about stuff.   are you officially discharged. oh oh don't text me. my phones dead.,meet soon ok talk stuff officially discharge oh oh not text phone dead
3791,0,Mon Jun 01 07:19:36 2009,@Sarcasticluther no  going to be at mate's wedding in Mississippi so can't be there. Which is great yeah but bummer hey?,no mate wed mississippi can not great but summer hey
3792,1,Fri May 29 20:21:15 2009,Thanks for all the BB Twitter app suggestions.  ,thanks bb app suggestion
3793,1,Fri Jun 05 16:51:08 2009,With sarah and emilyy. Bandits ,sarah emily bandit
3794,0,Tue Jun 02 03:50:16 2009,"@jodieharsh I really, really, really want to go but no one else I know is going  Obviously you are but not in Peasant quarters haha",really really really want but no else obviously but not peasant quarter haha
3795,0,Sat May 30 23:16:30 2009,"@Lovely_London it was awesome!! lol and its 2 am i have to sleep. So much school work tomorrow, bleh. ",awesome lol 2 sleep much school blah
3796,0,Fri May 29 22:31:33 2009,@mileycyrus OK you have over 600 thousand followers!!! I have 6..now who should feel ,ok over 600 thousand follower 6now
3797,1,Thu May 14 07:18:11 2009,"@SweetDanigirl Yea, I'm still tossing the idea around... There's a real DJ with my same name that people keep confusing me with. ",yea still toss idea around real dj name people keep confuse
3798,0,Sun Jun 21 01:52:56 2009,@Jennlaskey I was just in Palm Springs.  We must have just missed each other.  ,palm spring must miss
3799,1,Tue Jun 02 23:17:24 2009,Working late at the office jammin to lady gaga ,late office jamming lady gaga
3800,1,Sun May 17 11:21:39 2009,"@mcrfash1 same here, then all the mcr fans helped me! ",mr fan help
3801,1,Thu May 28 21:54:35 2009,"Also, I got psittacosis right since I have a psittacine. ",also get psittacosis right since psittacine
3802,1,Sat May 02 00:46:29 2009,@an_other haha i hate it when that happens! ,haha hate happen
3803,1,Sat Jun 06 03:18:12 2009,@AsiaBrands Thanks! i really like that #quote.. will always remember that! its also my msn nick ,thanks really like quote always remember also msn nick
3804,1,Sun May 31 15:31:35 2009,"@ ItsMyEyes ... Get to updating, lady! Your status will not update itself  Tell Ci-Ci that I said &quot;Hi.&quot;",itsmyeyes get update lady status not update tell sici say hi
3805,1,Sun Jun 07 07:27:35 2009,only 4 exams left then we finish for summer ,4 exam leave finish summer
3806,0,Sun Apr 19 05:19:02 2009,@loonia it was an oldie  seen it before.. they look so young.,oldid before young
3807,1,Tue Jun 02 11:04:08 2009,@kswick24 if u hada real phone the username would automatically come up afta u type it the first time...   ,had real phone username automatically up aft type first time
3808,0,Sun May 17 08:16:45 2009,@dawniecahill awww  haha its this guy me and jenny kept seeing and hes hillarious idk what tatts it is but yeah he was like wee security,www haha guy jenny keep hilarious not watts but like wee security
3809,1,Mon May 18 01:29:03 2009,Accident vehicle to road shoulder. Traffic easing off. ,accident vehicle road shoulder traffic ease off
3810,0,Mon Jun 22 16:52:55 2009,"@ladyshamble Nope, it hasn't opened in Dallas yet! I'm not hearing very good things, though. ",note not open dallas not hearing good thing though
3811,1,Sun May 31 13:00:48 2009,Uploading pictures and a video to my members   http://bit.ly/ZCYEE,uploading picture video member
3812,1,Sat May 02 05:12:19 2009,"still love the idea of sporking out the eyeballs of men, but today is happy day. I get to see some of my best friends graduate!! ",still love idea sporting eyeball men but happy get best friend graduate
3813,0,Fri May 29 19:52:03 2009,this whole iphoto face recodnition doesnt work as advertized ,whole photo face recognition not advertised
3814,0,Sun Apr 19 09:18:41 2009,dropped her camera outside last nite and didnt know it was missin till this mornin..glad i have insurance on it...its soaked ,drop camera outside last site not missing till morninglad insurance itis sock
3815,0,Wed Jun 17 06:18:09 2009,"@Angelbysea RIP Nike + chip, we barely got to know you ",rip nike chip barely get
3816,1,Mon May 11 23:13:28 2009,cupcakes anyone? ,uptake anyone
3817,1,Mon Jun 15 03:07:17 2009,I could seriously scare the shit out of my pregnant buddy @emmalina right now but I won't. Not until the baby's born. ,seriously scare shit pregnant buddy right but not not baby born
3818,1,Tue Jun 02 05:42:10 2009,"The nicest day outside. I can see it, through the cracks in the ceiling ",nice outside crack ceiling
3819,1,Mon May 18 00:29:05 2009,@IdleSi I'd be delighted to give them a home ,delight give home
3820,1,Fri Jun 05 09:49:46 2009,@pr_mari its ordered and i will be getting it in the mail tomorrow!!!  seee then i can twitter more  happy?,ordered get mail see happy
3821,0,Fri May 29 13:09:10 2009,@eBlondie I know...heartless souls ,knowheartless soul
3822,1,Sun May 10 00:26:53 2009,"@trendscaping Check and check!   And yes, I did (and am)!  ",check check yes
3823,1,Fri Jun 05 17:07:24 2009,@Itxi_Itx @th3maw  This is a great conversation.  What else might you do with your sheets during the act of love?  eh?  eh?  ,great conversation else might sheet act love eh eh
3824,0,Fri Jun 19 13:02:01 2009,http://twitpic.com/7tvhv - this is what caden made for his daddy. Too bad its not true  oh well,cadet make daddy bad not true oh well
3825,0,Sun May 03 07:54:35 2009,i dont want to start studying again today ,not want start study
3826,1,Mon Jun 01 16:01:34 2009,"@PennyAsh I was upset too at the time, but it's ending up being the best thing that ever happened to me. ",upset time but end up best thing ever happen
3827,0,Fri Jun 05 11:27:37 2009,@Rogue_Leader I did hear that. Very much not good ,hear much not good
3828,1,Fri Jun 05 22:04:42 2009,@ExocetAU Having a Corona and listening to Cafe Del Mar.. ,corona listen cafe del march
3829,0,Fri Jun 19 22:35:40 2009,"for some reason my iphone is speaking the auto corrections on mail, but no where else... even though assistance functions are turned off ",reason iphone speak auto correction mail but no else even though assistance function turn off
3830,1,Sun Apr 19 03:58:53 2009,is going sailing ,sail
3831,1,Sat May 30 00:42:57 2009,wAtChIn AwEsOmE DrIFtINg vIDs! ,watching awesome drifting kids
3832,1,Wed Jun 03 10:02:02 2009,Just away to apply to do my highers  just as another option ,away apply higher another option
3833,1,Sun May 31 17:44:19 2009,@Silverlines - Good morning! Hope either the cold and the fever won't ruin your Monday ,good morning hope either cold fever not ruin monday
3834,0,Fri Jun 05 11:18:47 2009,@peterfacinelli ohh i heard tht David Carradine died when i was watching E!NEWS last night. thts SAD. ,oh hear the david carradine die watch enews last night this sad
3835,1,Sat Jun 06 03:44:17 2009,"#mw2 please bring out fairly regular updates like new guns and maps, FREE please ",mw2 please bring fairly regular update like new gun map free please
3836,0,Sun May 03 20:00:34 2009,@DavidArchie Hey Love the episode but why only 5 mins  u were awesome loved ya!!!,hey love episode but 5 min awesome love ya
3837,0,Mon Jun 01 22:10:01 2009,@SherryHorror Omg I know. Thats why my bangs are pretty much gone. They melted off. ,omg bang pretty much melt off
3838,1,Fri Jun 05 13:02:02 2009,@DanYELLDAMAGED ahhh clever creedon mother ,hhh clever freedom mother
3839,1,Mon Jun 01 00:28:05 2009,Money Honey ,money honey
3840,1,Fri Jun 05 15:11:30 2009,@vamp_queen Hey me too  who you going to see?,hey
3841,1,Fri May 29 19:53:10 2009,its friday-i'm in love ,friday love
3842,0,Wed Jun 24 21:16:07 2009,k night twitter world! back 2 work tom. up at 4am! ,k night world back 2 tom up 4am
3843,0,Sun Jun 21 04:24:50 2009,"@Newps lol, you're the only thing left in your appartement or what?? I would like to take it, but my parents don't want to soâ¦ ",lol thing leave apartment like take but parent not want soâ
3844,0,Thu Jun 25 06:16:47 2009,@Boogaloo1 it's awful - felt such a dick. EVERYONE was pointing and laughing. Never felt such a silly sausage... ,awful felt dick everyone point laugh never felt silly sausage
3845,0,Fri Jun 19 15:45:36 2009,"nevermind. sonic isn't open.. they're just accepting job applications..  on the bright side, chapter convention was awesome! ",nevermind sonic not open accept job application bright side chapter convention awesome
3846,1,Sat May 30 08:39:26 2009,@BlackKat1979 oh hai there pretty ladeh ,oh hai pretty laden
3847,0,Fri May 29 01:25:50 2009,"trying to get used to twitter, i have a cold ",try get use cold
3848,1,Sat May 30 06:18:48 2009,bom dia twitters do dia! uahauha ,bom dia dia uahauha
3849,0,Tue Jun 02 10:43:08 2009, sad awkwardness,sad awkwardness
3850,1,Sun Jun 07 08:16:33 2009,"@ahmedworld Thanks ahmed, you do never the less ",thanks ahmed never le
3851,0,Wed Jun 17 19:37:54 2009,@cindayy me too! it's so catchy! can't wait for her new album. i wish she had a show here. ,catchy can not wait new album wish show
3852,0,Fri Jun 19 21:57:20 2009,i blew up this balloon that tasted and smelt like burnt rubber and now i have a fricken headache    ,blow up balloon taste smell like burnt rubber cricket headache
3853,1,Sun May 17 03:21:09 2009,@BrianMcnugget Your Ballads are Much Better ,ballad much good
3854,0,Fri Jun 19 11:46:27 2009,gloomy day ,gloomy
3855,1,Fri Jun 05 13:34:55 2009,going to bed; won't be back on till sunday night hope everyone has an amazing weekend :L love to you all Twitterworld  PEACE OUT xx,bed not back till sunday night hope everyone amazing weekend l love twitterworld peace xx
3856,1,Sun May 31 00:51:47 2009,"@barracuda808 HAPPY 25TH B-DAY! That makes me older than you by 4 months. However, we do look like 16 year-olds still. That's what's up! ",happy 25th bday make old 4 month however like 16 yearolds still up
3857,0,Tue Jun 02 04:11:18 2009,@alkingyouworms yeah that is epicfail on my part. ,epicfail part
3858,0,Wed Jun 17 23:36:19 2009,"is preparing for a mammoth 4 hour telecon, how i hate those ",prepare mammoth 4 hour telecom hate
3859,1,Sun May 03 21:26:42 2009,"@zacseif For stating bands I love in your tweets, and making music that is grand, I'mma follow you. Good times. ",state band love make music grand mma follow good time
3860,0,Sun Jun 21 09:34:08 2009,ok have to accept  before the storm - @mileycyrus and @jonasbrothers (8)  this a bit stupid! i feel sad ,ok accept before storm 8 bit stupid sad
3861,0,Fri May 22 01:44:50 2009,@JoDreAmZnPurpLe ooooooo......i miss you ,oooooooi miss
3862,0,Sun May 10 19:45:12 2009,"@mgi88s maaaan, i'm mad at you. no star trek this weekend.  can we at least have our wire/transformers &quot;date&quot;?",aaaaaa mad no star trek weekend least wiretransformers date
3863,1,Sun May 31 18:26:40 2009,I've been missing out on 40 Flavors for the last 16 years of my liiiiife (moved to Colonia when I was 4). SO GOOOD &amp; CHEAP. ,miss 40 flavor last 16 liiiiife move colonial 4 good cheap
3864,0,Fri May 29 19:18:36 2009,Talking With My girlfriend but have to go to bed  wish i could go to bed just a little bit later than usual tonight! ,talk girlfriend but bed wish bed little bit later usual
3865,1,Fri May 22 05:28:53 2009,@mommaof4wife2r Heard. Felt.  Have got now.  Ahhh. ,heard felt get hhh
3866,1,Sun May 03 00:10:42 2009,"really good night, soon to be topped ",really good night soon top
