,TEXT,LABEL
3618,haha horn kitty,1
3619,soon irritated sky open up mom sit da car cancel,0
3620,definately mizushima hires acting bad part body,0
3621,watch grudge 3 oh love watch scary movie pitch black basement,1
3622,happy birthday tiara,1
3623,something beautiful want share tweeted friend,1
3624,play vii dire cerberus without keyboard mouse,0
3625,bom dia genteeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
3626,really need clean apartment,0
3627,great teen heart excited new moon can not deny love robert downed,1
3628,ohhhhhh no,0
3629,evil hope help hilarious freeze kind grave,1
3630,need wear,1
3631,not sr something wrong eye something,0
3632,think something wrong uk2 live support offline email take hour,0
3633,snarky wake up 90 minute early starbucks no white mecha nothing ipod want listen,0
3634,love expensive bunch flower pick garden afternoon,1
3635,15 minute early men roof fellowship,1
3636,miss william hop think,0
3637,10 say lot thing like 2more 2b,1
3638,hey mikedid decide not like,0
3639,really drunk despite hardly anything drink odd not mention waste tire off bed,0
3640,packing daydreamingcame back yesterday form beautiful isle biz,1
3641,uuuggghhh sunny off east also dentist appointment,1
3642,ah not understand sign petition like 4 time not even up,0
3643,humid meansdrugs tired think font take breath,0
3644,1000 make sure word poo ball underbelly suck ball give up wk 3,1
3645,bomb get v fun hon skorgees morning,1
3646,off,0
3647,matt nobody no flight back later usual,0
3648,earth suck recognise true greatness fishfinger sandwich always pity,0
3649,getoutgetoutgetougetooooouuuuuuuuuuuuutttttttt haha wow well petty lol sadly,1
3650,omits holidaysand already missing guy hug,1
3651,sort horrible coldflu settled glad off miserable,0
3652,designated driver,0
3653,fail sigh need effort try hard word son lol,1
3654,babel creamcheese eat no juice twtrcon,0
3655,rip gico,0
3656,lens chihuahua say thank much buff,1
3657,awesome great time,1
3658,sunday meansdrugs jesus,1
3659,stick beni,1
3660,blazinglmao not wish,0
3661,www great guy joe,1
3662,wow sound great make whatever pull together seem kind weak comparison,0
3663,sadness give way anger give way depression like sadness but supercharger,0
3664,oh snap still going,0
3665,bro thank anand movement present ib3 honorable mention mixtape,1
3666,leave while shower l not even get say bye,0
3667,damn dummy camp,0
3668,not good hungry final never eat breakfast,1
3669,thanks kent uni get dizzee pascal pigeon detective noisettes lowe set well,1
3670,baby over something need concentrate wide awake demand attention,1
3671,nothing bore xx,0
3672,il b able 2uk window 2mo haha not gun though rain rain awaaayyyyy,0
3673,wake up polish nap hope not get sick,0
3674,watch legends sad,0
3675,bid waste not even give tpp,0
3676,mega steal stop hockey battlefield beautiful not,0
3677,want home anything,0
3678,heheheh send love,1
3679,industries not cheese last night end straws fill up,1
3680,,1
3681,let get,1
3682,lol np love,1
3683,head hate morning,0
3684,can not believe actually follow ask officially idol p love username,1
3685,paranoia run body,0
3686,kind adelaide pick risk no cell happy,0
3687,gooooood morning breakfast,1
3688,thanks sweet lovely birthday,1
3689,say no technical people part decision making process,1
3690,wait wake up hazing sad,0
3691,,1
3692,sport play want,1
3693,coworkers give card money graduation none use but case thanks,1
3694,oh cool think might want doing biz,1
3695,workhouse guess problem hurt after no follow,0
3696,sleepy time must wake early draw,1
3697,get sleepy always nice end night slip sunday mmmmmmmmmmmmmmmm â,1
3698,new glass,1
3699,hello post twitpic frog seem up,1
3700,need stuff wow worldofwarcraft,1
3701,dump partner,1
3702,well night night folk back w place,0
3703,football lol okay good update can not,1
3704,contrast follower,1
3705,get early entry concert exclusive stuff yeah,1
3706,ready weekend miss boston celtic boy,0
3707,playstation 2 not available though even play,0
3708,toss idea round may infect favorite bonus,1
3709,really good night soon top,1
3710,announcement can not receive phone call texts phone suck pretty much off grid sad email,0
3711,horoscope sagittarius pieces,1
3712,suburb hell everybody quiet no broadband recommendation,0
3713,can not stop thinking love first sight mistake not sure love move back fiancee,0
3714,recommend people but pay weekly bitch fun,0
3715,minneapolis mn 92809 fourth time kol great band,1
3716,relax friday night momenthungry though,0
3717,weakness chocolate crisp follow weightwatchers need get back after visitor,0
3718,oh dang forget party afternoonsorry,0
3719,really wish not n whilewhat going down lately,0
3720,like welcome janet gray bubblegate first business development executive sign up,1
3721,hi here hope like stuff,1
3722,contrast enjoy weekend,1
3723,love make interesting evening,1
3724,thanks much concert bochumyou shook hand twice point recognize thanks much 3,1
3725,new wares post time switzerland,0
3726,fail exams,1
3727,omg not think serious damn take soon possible,0
3728,wear sunday,1
3729,want teddy graham,0
3730,history essay exam scar,0
3731,happy sis kholeshe personality listen everydaycongrats,1
3732,sign up,1
3733,930 want visit miss odyssey helping kind,1
3734,aw poor raccoon,0
3735,battle hobby game carcassonne off church lunch afternoon,1
3736,haha twilight trend topic must admit not mind book though,1
3737,officially sick morning wake up stuff not good consider week ahead,0
3738,thick sketchbook thick but enough pass,0
3739,omg really love jerry yan mine,1
3740,nevermind sonic not open accept job application bright side chapter convention awesome,0
3741,wow another supportive thank followfriday,1
3742,dublin no show joe ban drink dans,0
3743,basically love metro gibbs really want post grad summer great,1
3744,offs brittany,1
3745,seriously not enough,0
3746,omg girl totally not message sorry xd but live denmark 4,1
3747,ðñððºñðµñ back interview 330pm cooking soda run,1
3748,finally watch jon kate premiere break heart,0
3749,not sure wrong get spinning wheel nothing happens sure not yt pm info,1
3750,need lose weighgym,1
3751,good sense humor,1
3752,sympathize,0
3753,rate subscribe love knitpicks wish easy possible,1
3754,get back belcourt saw fifth element awesome upload photo friday,1
3755,hungry ah eggs take long order over 20 minute ago,0
3756,had real phone username automatically up aft type first time,1
3757,7am ruins stupid boy 2mozxxmuch heartbreaking not,0
3758,hit not finish off time ip,0
3759,excite potential promotion ahead finally store next,1
3760,grade improve wow soon oh yes become,1
3761,jeep crazy make think right either thief loser either way dmn,0
3762,life goal real play free six chicago lyric someone please goodmorning,0
3763,yes originally but like say late late tell guiltridden enough not make cry next week swear,0
3764,thanks great time certainly ate enough uptake well xd,1
3765,,1
3766,despite last fantastic sunny,1
3767,dead town last two night felt nothing tough get old,0
3768,workughnot good week far,0
3769,can not much need laundry resort shave leg wear dress not mood dress,0
3770,amazing weekend summer class start,0
3771,up early watch classic file rerun ftw,1
3772,hayfever actually killing,0
3773,bonus followfriday,1
3774,1530 off steam shoot nonetheless worry happy,0
3775,not under circumstance let pic thing seagull chick border obsessive,0
3776,msn si,1
3777,alchemist fuck number launching no bowl sad,0
3778,misc soup superstar sonic youth new magazine life good,1
3779,thanks glad miss wish stay around though lol ah well live learn,1
3780,regularly haha sorry having magnetic mind twitterhappyforgot,1
3781,sat like chaos kill suggest vintage sad,0
3782,wait monsoon cloud no rain water shortage mumbai lake dry,0
3783,no carson hardbean solo tyler learn new song throughout try,0
3784,awesome jewelry,1
3785,spend kind money but instead make want diesel clothes however,0
3786,palmer keep up,1
3787,hungry but eat many babel up need cheeseburger,0
3788,sad want twithugs,0
3789,damn lose game p strike 3 time row company seem already over though,1
3790,life good song try something wrong mobile,0
3791,no o2 gps anyone else issue,0
3792,box new dc shoe buy london,1
3793,change poppy paper 3am zone decide great time poop over traumatized life,0
3794,take video earth afternoon but wolverine bet good choice,1
3795,gta iv ringtone downloaded 5000 first hour whereas mobile ringtone not download sad,0
3796,since time low concert miss,0
3797,please read dm,1
3798,never break bone must suck,0
3799,mum wake up 10 say shop 5 minute get ready breakfast showing center,1
3800,not before get back ya,1
3801,think clown far badly decomposed funny scary,0
3802,oh man chuck yes great show earth love haha well good,1
3803,ssshhdad low concert fun back mall hate,0
3804,haha good back good usual hard hardly,1
3805,sleep yeah bone nuit,1
3806,lunch life cruel thank hope ok cool,1
3807,kind big deal well according lips anyway,1
3808,walshyyy get twitter,1
3809,sleep after tough revision night,1
3810,99 sure kill new digital camera parent get yesterday,0
3811,turn right download not emo time,0
3812,want new bedrepaint room get proper bookshelf etc,0
3813,jennhoffman hope great idea chance talk parent,1
3814,hairdryer already hot temperature not good combination fan self,0
3815,sick gh dis weather kill smh,0
3816,niece hailed far aggressive sad not anymore,0
3817,lazy get home,0
3818,battery run still 2 hour board double,0
3819,find culpa hot water help cookies something well enjoy dooobai,1
3820,oz cut baby world miss,0
3821,ughhi not good,0
3822,babel coffee deck,1
3823,great idea serena also let amazing vid,1
3824,g long not happen suppose fine auth talk kill tea not best,1
3825,canberra,0
3826,yes dun want no hard time man haha,0
3827,want repeat last night,1
3828,love dog ther test puppies ever alive maybe ill try put pic up,1
3829,get troubles not get jackbot love fun box,0
3830,still get 53 lb,1
3831,delete previous post start anew,1
3832,listen no jason moran not hear long while get choke up,1
3833,want not study but worth color miss ya lol saying trap let kisses,0
3834,thank much chef rosebud keep up 4 delicious recipe show quickfire mwuahmwuahgod bless,1
3835,own afeeee shit c mad miss speak,0
3836,chloejessica chloe peel dead skin off back get love her,1
3837,pretty good hardy har har butterfly,1
3838,fell down scrap knee,0
3839,suck poo,1
3840,ok must decorate father bday cake party 1 can not procrastinate long,0
3841,hop headache stop before try sleep not remember kid but seem get lot lately,0
3842,fuck exam want get drunk,0
3843,gonna leicester square not get clapham,1
3844,everyone ones get ruin include mine,0
3845,take least another complete read blog stay tune,1
3846,fridge like edit gift awesome either afraid,1
3847,need get act together lol,1
3848,not tell,1
3849,profit immediately take mvc spam reply get,1
3850,sad playlist not fit baby need new ipod long time actually hold song,0
3851,artwork check diner chumsno poor little while,0
3852,,1
3853,dang not like get early,0
3854,next blog post get sleep,1
3855,voodoo doctor marathon scifichannel 3 get job aaaaaa clothingstore,1
3856,mini hospital,0
3857,right god really sad somewhere else,0
3858,ballad much good,1
3859,actually like title mayor twitterville,0
3860,perpetuate great good morning wait movie watch,1
3861,ooh prototype little over week fuck,1
3862,update multiply check,1
3863,good get anything good,1
3864,bb mtv movie award,1
3865,correction 61 follower thanks follow,1
3866,useful after think really week fuck worlds,0
3867,like death bed apparently withdraws medicine make sick,0
3868,,0
3869,home wondering hell everybody,0
3870,life good take break immediately middle cat can not get,1
3871,bad bitch cordelia show up,0
3872,good answer thanks take time answer question think rock enjoy jack,1
3873,seem first wwd trip learn prepare next wwd trip expensive lesson,1
3874,glad sub not win gt sunburnt after spend long beach yesterdayouch,0
3875,train approach manchester picadilly da hotel,1
3876,wichita hero party not emo make yuckydamn,1
3877,trans alot,1
3878,off park little cousin birthday,1
3879,not want middle,0
3880,360 oh well another way sell keyboard controller guess,1
3881,get back dentistry mouth still num,0
3882,good love germany get next summer big vac miss guy,1
3883,rollerblade paloooos text plan,1
3884,major not,0
3885,best keep eye youboats but check harmonisation well,1
3886,espn show georgiakentucky game last forget heartbreaking,0
3887,cool relaxed hm,1
3888,another early,0
3889,wake up nap long head ramos birthday party get lazy stop,1
3890,bella must slip medicine food not eat,0
3891,off march dime sorry gay pride,0
3892,may dense male but twinkle einer sandwich,0
3893,never get iphone palm pre smash back phone,1
3894,people not understand not get thing,0
3895,baby right not cheat ya,0
3896,happy sunday,1
3897,chapter 3 scale key mode script 4 different programming languages stuff scramble brain,0
3898,friend home house,0
3899,love way breakfast lately,1
3900,haha love soup great,1
3901,watch bride war,1
3902,hungry 3 hour leave lunch,0
3903,hehehe party make whole bonnaroo favorite band,1
3904,finish design poster something big upload find hire not,1
3905,finally home super tire bed,1
3906,haha thatï ½ stupid good answer give best thing fight laugh off like,1
3907,dad leave week book,0
3908,good morning,1
3909,gv dams not enoughgenerations oppressed student must felt way,0
3910,thank much rts support mean alot,1
3911,afeeee happy mother,1
3912,miss game,0
3913,tell doodle fat guy say hello,1
3914,really good everybody,1
3915,brazilian fan who idiot shock cheat ya,0
3916,has dumb tax horrible think open haha,0
3917,direct throw no wicket pakcricket,0
3918,no tell hope fun while away,0
3919,confuse unfortunate combination watermelon alan core,1
3920,hope amazing time,1
3921,thanks ahmed never le,1
3922,yea still toss idea around real dj name people keep confuse,1
3923,hop follower fixreplies,0
3924,horrible long day since 4am bed though free drink,0
3925,return timeinvestment recruit w not match person network wow someone smoke funny cigarette,1
3926,web over webinale berlin next also 34 juni heidelberg 2 air training interested dm,0
3927,get outside ebay auction,0
3928,muse holiday next haha leave happy birthday,1
3929,right no show joe flanagan not think tune not cup tea,0
3930,extremely bored,0
3931,hey guy smile,1
3932,hi visit country nice pic tell send pic tell email,1
3933,finish eat lunch,1
3934,good morning cold,0
3935,dream 2 sri lanka girl exchange student get unbelievable close back sri lanka,1
3936,usually feelbut get closer kind sad,0
3937,mr lincoln play,1
3938,not like much,0
3939,think not even close subscription stalker,0
3940,really hurt sad,0
3941,uuuggghhh body hurt especially arm,0
3942,well grow up before take time,1
3943,guess booth decide hometeam middle nighthelloso stupidbut still watch,1
3944,haha nice check,1
3945,traitor hopefully not skinny lol about f1,1
3946,love hate,1
3947,time,0
3948,censor like rain boyhood no worry vote,1
3949,brazilian fan truly passionate much love forever il l oxo,1
3950,actually get rid game no use sam take xbox,0
3951,self conscious,0
3952,sunny outside stay assignment study boo friday over,1
3953,chilling least,1
3954,watch f1 cup teainstead revision,1
3955,poppy not think style no need 2,1
3956,cap lose arch but hp game evening much fun,1
3957,dive bomb get close nest learn hard way,1
3958,attempt write review thing book read eng class lame book 91 get cool damn none,0
3959,girl film video cry sound like cry move lot,0
3960,bombed lego batman sell,0
3961,everyone leave think drunk guy train,1
3962,end up babel gross but eat run but really not like,0
3963,reason iphone speak auto correction mail but no else even though assistance function turn off,0
3964,hello,1
3965,uncoool give looking luck chuck episode but,1
3966,watch up boy,1
3967,trip ok freedom mother but asleep ny,1
3968,tired think take east today not plan much,1
3969,mi pelo no way summer miss band,0
3970,morning happy birthday mammal love oxo,1
3971,new record 5 keep puppies dog bobsadiebobsadieellie hop beat next weekend,1
3972,bed physically pain up kicker yearscoffee,0
3973,think youre not heard weekend,0
3974,talk the radio national dont find amusing awesome time,1
3975,cheer sideline,1
3976,oh god sorry,0
3977,hood donate good morning he think hit,1
3978,mcflyinmanila crap aside wow thank say sorry,1
3979,afternoonsorry hope back home congratulations home after,1
3980,damn foot hurt never happen poor channels,0
3981,oh hear the david carradine die watch enews last night this sad,0
3982,time last week danny get ready,0
3983,make 2 hope great weekend,1
3984,sell painting village art pune inn vt scene little long pond academia never get photo paint,0
3985,babel cream cheese frappuccino,0
3986,missing babe 3 week virginia,0
3987,life cruel bitch not want together,0
3988,cork leg footy bicentennial time,0
3989,excited new moon,1
3990,thanks rude post not till after post last nice,0
3991,watch surf ok childish keep creative,1
3992,change number let family still scar love,0
3993,700th update,1
3994,welcome,1
3995,real cheese but not need membership,0
3996,really hot,0
3997,update lang po good eve,1
3998,love thunderstorm,1
3999,www love,1
4000,no cry vacation rejoice,1
4001,still completely crack up adam pascal song backyardigans,1
4002,sister graduate can not afford buy anything,0
4003,admin officer cadet ensign navarro oh yes world domination follow,1
4004,learn well,1
4005,pain big toe get stop hockey coke throw anyone suggestion heal,0
4006,read jus not send bak not think font lol,0
4007,try hour half get sleep nothing worked already earlyish night,0
4008,saw down maintenance couple through whatever,0
4009,need vacation vacation but time want,0
4010,soon much fun way adorable picture kid,1
4011,palm spring must miss,0
4012,off eat something pit bread,1
4013,attack migrant student occupy sons get lad let get political iran eat heart,1
4014,blatant bitch fun healthy bad horse blanket,0
4015,cook fish smell good but wonder linger since smallest nyc apt,0
4016,documentary henry bored festival interest wow not,1
4017,lol up,1
4018,32,1
4019,ok eye doctor guy take forever sit cold room myselfwhat jerk,0
4020,try decide wear headache not good hope not get sick,0
4021,plank still light awesome love love xxx,1
4022,omg breathe second hand smoke night gh but front street cool souvenir shop 5 vega,1
4023,2,1
4024,haha awesome love book pure genius,1
4025,oh goggles mind lol,1
4026,twilight first place sex like pizza chocolate,1
4027,sorry previous 2 set none,0
4028,morning everyone,1
4029,early hop,0
4030,hate wake up early not able back sleep,0
4031,anyone want round watch stardust lonely,0
4032,thanks follow,1
4033,pretty messed sounds like may pull fighters,0
4034,irc grand definitely up mei like 2,1
4035,not able church family mother home sick little boy,0
4036,band melodic dark metal cover rainbow connection awesome,1
4037,govt good hear josh sorry fill statusnotifier,1
4038,good morning good morning late say goodnight lol sing rain singsongy mood,1
4039,finally hawaii yes awfully longyuck warm welcoming though get use time difference alpha,1
4040,get ready,1
4041,yep email back,1
4042,work pee kitchen but wait poo outside although think try tell need not realize,0
4043,swollen like stop announcement can not want,1
4044,church hang besiege,1
4045,engineer robber almost give xiaomantous book pure,0
4046,vietnam en route ton pirated stuff include book oh proxy item,1
4047,www everyone cool picture last cdsmines itunes feel uncoool,0
4048,4 exam leave finish summer,1
4049,head va beach summer,0
4050,oh god sick edit not even halfway,0
4051,live wonderland family call hippie anti clothdiapers,0
4052,doctor hope bitch fun condition show without,0
4053,hope well soon,0
4054,aberdeen replayed music bad friend cheese threaten,0
4055,hey no online,0
4056,clean makeup,1
4057,find cute vintage dress ebay buy someone,1
4058,still no answer email send guy 2 ago,0
4059,hey johnson city right around corner keep prayer god bless,1
4060,good,1
4061,play against own afeeee way vote,1
4062,sad 24 follower must bore,0
4063,always always,1
4064,not cry puppy hug,0
4065,sam haha hate love thank much fun,1
4066,chicago tell not back wo harold chan,0
4067,hayfever suffered pain not good lol,0
4068,not maze not stuff like school thanks between,1
4069,thanks court,1
4070,can not sleep up school,0
4071,good night excite fishing,1
4072,arr sore throat,0
4073,up busy show tour 6 wow life,1
4074,good chat maze love girls,1
4075,not want pack,0
4076,wake up eat pizza breakfast also dentist appointment get check early ill miss band though,0
4077,paginas awesome,1
4078,miley win,0
4079,heavy glad ok,1
4080,dang can not get ticket jo bros concert,0
4081,ok speak amendment post,1
4082,ta must new profile pic thailand top holiday list far not month though probably winter escape,1
4083,hey joe argentina love like,1
4084,hahahaa think arbs,0
4085,neverrrr love someone way login,1
4086,book sick hall ever mumbai internet marketing seminar,1
4087,oh no glotto early,0
4088,well,0
4089,biking over metro park east side,1
4090,check photography site,1
4091,spend quality time baby niece hailed bailey love much brighter,1
4092,lambs fry bacon always smell good but can not deal can not handle off dude,0
4093,never talk anymore,0
4094,minecraft ride sarah still afraid ride anything fun,0
4095,fuck vital not workingcannot get presentation off internet revise,0
4096,lol get sleep time 4am till noon haha sleep schedule always different site lol,1
4097,anything learn b positive faithsometimes clarity least expect,1
4098,vi maybe able spend time not,1
4099,like li,1
4100,steve damn depressed feline die fail apple,0
4101,past 2 week try help mom find song assess finally after justin nozuka good,1
4102,million not like believe choice not blame wes michael instead jake nice guy finish last,0
4103,tutor not pull up skirt properly,0
4104,brandy oh proxy hate smoke sad over,0
4105,small problem test phpmysql demo need use two seperate browser test otherwise cookie code give name,0
4106,love andy richter back but joel,0
4107,say thanks because guy amazing tour keep like,1
4108,good can not listen hotel no radio listen via player hopefully,0
4109,www thank kind lose voice last was horrible suppose 2b 2call aug 4 wedding but can not,0
4110,yay photo show up,1
4111,headache home alone doi stuff til 34 partying upp,0
4112,happen,0
4113,thank guy still unedited but yay,1
4114,no place like sing old ky home well,1
4115,never late appreciate suggestion get thanks,1
4116,peter not quiet,0
4117,love shop bristol farm,1
4118,need job badly sigh,0
4119,goodnight everybody night monday cia friend xo,1
4120,wow stand up fake kristen stewart get 4 followersthanks new follower hope like update,1
4121,awful run heat get,0
4122,hope get good hope get good hope get good hope get good hope get good hope good,1
4123,ten minutes bye xxxx,1
4124,www gid not worry vote nonstop col love much,1
4125,next best thing bore bore able share people,1
4126,notice love asukaesp weekday great sushi roll super cheap hope great weekend,1
4127,poor thing bless heart,0
4128,shipping great mom find hell need vacation,0
4129,fill two hour,0
4130,get 100 follower use add everyone train pay vip,1
4131,try jump without trampoline like thus thus not eat cookie,0
4132,haha kind adelaide except bit big,1
4133,make fucking profile,1
4134,really wish get sleep leave ocean city thank lord not rain,1
4135,say mine lay down lap not problem good puppy,1
4136,walk around greenish park fee squirrel get air fetch topless boy,1
4137,true,1
4138,not good after eat food gh,0
4139,miss stepson later ill downtown,0
4140,get guy 2 piss off playing though sorry boo,0
4141,welcome,1
4142,cheat lol sure not follow forward up,1
4143,change mi pic bore last,1
4144,fail math exam fxxxmylife,0
4145,disneyland technically california adventure tower terror,1
4146,bone shoulder,1
4147,find right but take effort followfriday,1
4148,follow good sense thanks get back dentistry,1
4149,girlfriend death ill way hospital,0
4150,everyone else get cool sport injury story twist knee play winner dog,0
4151,easy treat people treat,1
4152,head must get big optimum prime helmet not fit like use time adjust strap,0
4153,hate new improved software get new version trust old mastercook ugly useless bloatware installing,0
4154,send email time etc,1
4155,finally press button g1 headset twice skip next random song take 7 month,1
4156,accident vehicle road shoulder traffic ease off,1
4157,thanks good weekend,1
4158,no curly hair straight maybe ill curly homegirl laga bowl party friday not up want something eat,0
4159,worry beloved liverpool money money money,0
4160,voice hear inside head reason sing get find need find,1
4161,not get pic,0
4162,pen kill,0
4163,cold,0
4164,not jealous proud alone not last long not get anyone talk,0
4165,janeeeyy get lama figurine sorta like camel bahai remind local miss,0
4166,8p no wicket blog fire hate perezhilton,0
4167,get nut laugh rides who,1
4168,um raid not,0
4169,ride mother,0
4170,,0
4171,eminem friend kc improve fan ready movie,1
4172,allen sweet perfect laugh hard no earthquakes,1
4173,get call bouts plan bout hit up magnificent mile long story phoooone,1
4174,kart lame sore throat bate suck get,0
4175,4hr class lame sadly no hard bakery,0
4176,welcome world hope enjoy stay,1
4177,thanks ross rogers great mtb ride 2 neo great company great alliance great ride,1
4178,oh hai pretty laden,1
4179,aunt champagne dinner celebrate belly pretty warm right,1
4180,down 1 hour soon,0
4181,,1
4182,g1 receive unexpected ota update can not tell update change still not trust use latitude,0
4183,good morning hold down fort solo morning contrato 2 supervisor grand,1
4184,get three not school mean much science hw guinness,0
4185,going 2 meet eff meeting,1
4186,pack suck,0
4187,kid party sun,0
4188,mfa were nah sure heap people get find here,1
4189,tear lmaothat cute,0
4190,none want give publicly,1
4191,rude not forget mention long hard ignore gf,0
4192,hiphop break omg pissed both awesome though,1
4193,lazy read paper but not,0
4194,way morning bitch haz userid back stupid,1
4195,full workout good time,1
4196,seriously love myspace love,1
4197,bee rp bad habit soon not name,0
4198,lol hear fine long make documentary can not wait chris back,0
4199,4219044969 91,1
4200,dad get sitcom finale moment turn off light old office really move north carolina,0
4201,haha wow rather impressive,1
4202,cake beer poorly belly,0
4203,ha either ilysoulm 8,1
4204,not real struggle satisfy everyone household time shop crazy busy wel,0
4205,not sleep well weekend much mind guess,0
4206,goodmorning crappy morning everyone morning,1
4207,sleep wholly refresh 3 hour,0
4208,band meeting cancel,0
4209,haa wow must hard bakery live bakery ok hope fast,1
4210,horrible think joe not pick not actually show,0
4211,poker awesome spit awesome game but 7 hour straight really wear down self,1
4212,activate great crazy miss move no longer,0
4213,uggs good sun il l pain play,1
4214,listen music memory,0
4215,well fuck make night than,1
4216,really still light amazing miss,1
4217,lovely dinner pizzeria mother white hat yogurt,1
4218,www sickness expect,0
4219,oh man not anything good place,1
4220,get da new sidekick lx use right yyyy also da phone wit very,1
4221,sad right but after last word hope chance,0
4222,singer great weekend xd tired watch bbc,1
4223,site site chat 2more lol 5888,1
4224,not nashville right,0
4225,not read cup felt lucky yogurt make make yuckydamn teeth not eat,0
4226,untitled want malice feeling reallllllllly thanks blog,1
4227,enrolment tom probably part late reg please give 18 unit subject,1
4228,happy birthday grand,1
4229,wow stunning lush love,1
4230,hard,0
4231,om air france thing really sad,0
4232,hard pass up free money not,1
4233,cousin funny lol,1
4234,sigh tear hopefully someone say well find,1
4235,not steal twilight book noooooooo,0
4236,melt pot happy hour summ hope not get bad gas cheese n beer lol,1
4237,sorry bout craig hope well get cough hobby cold plane recycle air,0
4238,watch david cook cookie already hear sad,0
4239,awesome night family,1
4240,never get hug lol,0
4241,tragedy utter tragedy 15 arm teddy 1 arm teddy respectful mourning maxzillas late victim never clap,0
4242,mother,0
4243,commit not lunchtime squarespace,0
4244,thanks mike,1
4245,good night sweet dream may rest well,1
4246,yes church enlightening heal,1
4247,newcastle,0
4248,can not find gg cd want cry can not find internet,0
4249,cocaine dvd july 21 suppose,0
4250,ok not want traitor humanity anything but whole world not like heat â ¼,0
4251,think homework vain existence summer,0
4252,bro swap saturday night well well keen,1
4253,goggles canadian friend morning contrato 2 good,1
4254,rain yard sale call 4 oh well always,0
4255,knowwwwww girlfriend need job get back interview,0
4256,approve hurt need bad cup way traffic,0
4257,say yep agree,1
4258,like ill going att 2day maybe ill leave new toy mmm,0
4259,thankyou episode die cough pizzychristmas lol,1
4260,k night world back 2 tom up 4am,0
4261,aw yay mom bring med nose cough drop,1
4262,storm __ www afraid,0
4263,wonder crazy shit c 2day make nigra say damn but can not complain least get job,1
4264,grave divine though awesome jewelry not want,1
4265,food rarely good flight but remedy la guys keep screaming beer barrio,1
4266,ah bad friend,0
4267,zo,0
4268,good morning hope hv great aaaaaa,1
4269,lucky girl say hi big ben please,1
4270,say fit get canon 5d mark 2,1
4271,happy mother mother motherstobe mom get special gift,1
4272,finish study good time pray over phone cg mars fun time talk friend over msn,1
4273,thanks rain weekend,0
4274,thing isi not panic,1
4275,james taylor tune something way move,1
4276,haha labour time up must finish cleaning,1
4277,www sorry still school not summer,0
4278,businesspleasure love,1
4279,famine release around july 10i get best bday gift,1
4280,friday love,1
4281,hel uva nice suggestion thanks get round change everything,1
4282,not torture honestly love nothing esp right get no job no flight money though,0
4283,yes bit well,1
4284,disappointed man minipool suck never get upset,0
4285,try avoid vomiting not fun,0
4286,fever down headache far bad bad enough light sound make want 2 cry new wretched neck pain call job 2,0
4287,like,1
4288,migrant badly stress last exam basically people,0
4289,movie bout night museum lbs amazing new song fly,1
4290,fuck life,0
4291,good morning may delightful enlighten joy fill friday,1
4292,blessing c especially meet pittsburgh 1 best night life honor meeting,1
4293,w00t back,1
4294,k elect actually nice classmate not annoy noon first cute na,1
4295,not friend call love sorry daniel but prefer not friend,0
4296,morning switzerland ah feeling well hope vin great far off watch house s5 later,1
4297,still up,1
4298,really want home crap,0
4299,wait weekend get beach cross finger nice weather,1
4300,really enjoy even off q back,0
4301,use convention usually though show never get anything busy,0
4302,think make pancake om nom nom nom nom nom,1
4303,pay bill gotham pile up,0
4304,not first certainly not last,1
4305,back dead indeed mission thank followfriday love,1
4306,ty yes strongly agree w smile thing smile can not say donald trump smile often,1
4307,that youth talk homes behind jackbot always ery location atlas get love pro,1
4308,www poor laptop atleast still pc not break something something,0
4309,set good example think hit hay talk hope clumsy cunning captain,1
4310,happy fabric friday 3 flat rate shipping great japanese fabric,1
4311,unfortunately find way not apply 2getting fix also apply 2 put fix off 2get rest,0
4312,good site,1
4313,excite costa rica meeting tomorrow smash 28 till cooooossstttaaa rrriiicccaaa,1
4314,americana,0
4315,good morning trouble tree man,1
4316,2 c prairie potluck 2 c richard version kc et al,1
4317,thank darling,1
4318,well dad shut mine off no clue get contact people,0
4319,thanks ill keep updated lol â hamster,1
4320,love chicken uggs good love omg yes deffinetly up here,1
4321,way pepper gallery love new job,1
4322,aw make tea smell really wonderful but taste like water not steep long enough,0
4323,floating alone sad miss not watch lot,0
4324,performance clip test shock,1
4325,yes please,1
4326,wake up 30 min ago 11 pm want relax bit before get thing,1
4327,learn play broken hand guitar 2 row,1
4328,he good bring real issue about hurt,0
4329,math homework monster fell asleep txt lonely,0
4330,take last final school late september stoke but kind not sub,0
4331,german ist solar noch lesser,1
4332,lol no saying get hand clap wisdom lol,1
4333,laden clean hug well picture facebooksomething friend,1
4334,not expect,0
4335,traffic move snails pace queen street east streetcar move block 10 minute university york,0
4336,hoaaaaaaaaaaaaa fucking,0
4337,no 4hr class mondayyyyyyy yay weekend,1
4338,heppells open sentence describe nz school develop under current govt,0
4339,surf chance game like pokemon like drug,1
4340,can not wait katie always end up best interview,1
4341,oh mani miss,0
4342,totally love dress taylor cute,1
4343,need get up watch,0
4344,ittybitty block account something like crap bad,0
4345,bachelor almost 6 pm spend night couch eating cereal watch,1
4346,follow xx,1
4347,last time not socialist communist god get right already,1
4348,also demo system gay people last night neighbour round record time warn poor guy,0
4349,wake up back fuck happen old,0
4350,ben dream make saddddddd want together swear shit get bawlinggg help,0
