,TEXT,LABEL
3553,lecture welcome back lol want play 4,1
3554,thanks glad miss wish stay around though lol ah well live learn,1
3555,janeeeyy get lama figurine sorta like camel bahai remind local miss,0
3556,mom pop house while back gym afternoon great weekend,1
3557,recover bad decision victim never progress not,0
3558,no kind latelolbut always no homo,1
3559,tonightkind lame damn friend bail bail tomorrowtoday hopefully much good,0
3560,haha,0
3561,everyone get bad daysbarry rito tend whole lot rest good luck next time barry,0
3562,really hope find black box air france,0
3563,hope happy sweet ever deserve way www,1
3564,bum hurt paul home,0
3565,rip willy voodoo bear,0
3566,excite e3 week almost like christmas plus 1vs100 night xbox live great week no,1
3567,cover approve dead sexy allatwitter,1
3568,always,0
3569,thanks,1
3570,want call job sorry having rough date get delay stuff,0
3571,km good delle happy birthday grand feat,1
3572,yes brilliant teacher,1
3573,imagine trout bite,1
3574,speak englisch hug want friend cheese awesome,1
3575,quickerbut fck 3d up exchange mailed factory reset get workinggrumpy user call,0
3576,web over webinale berlin next also 34 juni heidelberg 2 air training interested dm,0
3577,foot mum actually week loud buzzingnagging noise ear disappear,1
3578,gh whoever keep seriously need stop get eff life not delete though cup win,0
3579,wake up last sleep,0
3580,think clown far badly decomposed funny scary,0
3581,really awesome mad cup follower r going down take breath,0
3582,thanks,1
3583,yes originally but like say late late tell guiltridden enough not make cry next week swear,0
3584,omgggggg not want back together mean happy but hell get hurt,0
3585,app store seem france itunes music store however seem down try earlier,0
3586,room middle office thus no window call programmer cave imagine sky,0
3587,hey v3 tamagotchi girl obotchi 1 old 8 training point uncovered tamagotchi ago,1
3588,hot ever vienna but continuity girl say get colour dead under tree,0
3589,miss william hop think,0
3590,north jersey no video cry saw lose,0
3591,such good luck handle,1
3592,chuck miss radio get stay office 36 hour,0
3593,hopefully kenya good,1
3594,tgifridays homes,1
3595,really need start tan right arm gh left arm dark drive,0
3596,hate rzburg traffic winter really miss thomas morning radio metro fm kenny suck,0
3597,alive alive last night still recover sir,1
3598,no back europe friend need ridiculous china gift,0
3599,really wish not n whilewhat going down lately,0
3600,super thirty want home sleep,1
3601,not bad thanks hate sunday signal end weekend,0
3602,haha twilight trend topic must admit not mind book though,1
3603,actually start afternoon try something wed slow process collect many vac,1
3604,everything,1
3605,ill skin party not anymore,0
3606,talk boy dream,1
3607,wish but get wallet fly,0
3608,not feeling 2day,0
3609,sort horrible coldflu settled glad off miserable,0
3610,,0
3611,get back dentistry mouth still num,0
3612,off sleep no phone call,0
3613,such reprised twice bad rate,0
3614,gig wed no time ebay,0
3615,no play make lisa dull girl fun,1
3616,eat case nut need good fat,1
3617,yay panda sushi menu dinner way home,1
3618,domingo night bore,0
3619,hey jack cool food place suggestion run hide,1
3620,love north jersey no earthquakes no tornado no hurricane per nyc,1
3621,no internet cable not,0
3622,wish give ooh err misses say but make return get refund no resale,0
3623,ah finish fashion show case power point fashion design hard,0
3624,good,1
3625,poor thing bless heart,0
3626,fully enjoy harry potter weekend abc family,1
3627,no not need crapgood night speak,1
3628,miss civilization gh man,0
3629,danny not evil say hi please say hi not require much love,0
3630,not get invite miami leave,0
3631,happy mood,1
3632,may not time get bottle empty bit glass,1
3633,thanks kind wishesbut man bad,0
3634,bit disappointed weather,0
3635,watch insider live saw miley cyrus break up nickummm not old news angry,0
3636,sorry that complaint but not want er,0
3637,still,0
3638,get iphone blackberry yesterday,1
3639,no want upset,0
3640,nose cough drop camera bad sore throat,0
3641,ali not answer text think asleep awfully late call,0
3642,can not sleep hate crying want thing okay,0
3643,head sounding partially fault luton haha sorry jargon,0
3644,tell doodle fat guy say hello,1
3645,url annoy but like death bed hate,0
3646,lol cheek boy ok music might able get around yay,1
3647,precisely pretty clear certain right wing leave matter attack certain aspect democracy,0
3648,no matter long homework list seem get big not small like anticipate,0
3649,eat subway mmm,1
3650,food rarely good flight but remedy la guys keep screaming beer barrio,1
3651,anyone hate ted first coffeebreak flu something,0
3652,final,1
3653,tanker_ramon want porn,1
3654,rollerblade paloooos text plan,1
3655,horrific end love commercial like off like,1
3656,hilarious appendage list thanks,1
3657,um thatâs backwards wrong,0
3658,unfortunately find way not apply 2getting fix also apply 2 put fix off 2get rest,0
3659,easy,0
3660,having magnetic energy emotional affect thought,1
3661,bake store fail even exist drive way traffic address not sadness,0
3662,punk jump up brand julian smooth beat beat down song fridaynitemix time not,1
3663,utah enjoy whilst watch race promise wnt,1
3664,rip jack keep great american patriot always want meet never,0
3665,ex,0
3666,talk newspaper that always dim no,1
3667,cute dress norwegian flag 15 min ago,1
3668,try write sleep but not well,0
3669,,1
3670,really like salmon anchor butter terrain masterchef must try,1
3671,follow but not follow lol,0
3672,try decide wear headache not good hope not get sick,0
3673,here miss,1
3674,maybe depressed cup archives not guess,1
3675,meet soon ok talk stuff officially discharge oh oh not text phone dead,0
3676,springleaf best friend yesterday fantastic saw funny,1
3677,html site finish basic update leave post far establish plot canon character join,1
3678,ndez like but panic disco dead rock,0
3679,play mom part perfectly,1
3680,sure not mind,1
3681,hate new improved software get new version trust old mastercook ugly useless bloatware installing,0
3682,jealous,0
3683,girl film video cry sound like cry move lot,0
3684,1 minute no follower,0
3685,ah guess sorry,0
3686,thanks,1
3687,really want home crap,0
3688,well nobody care lol no jk jk but cup really scare dream,0
3689,watched watch never stop,1
3690,pray hope okay,1
3691,headache sore neck back face three,0
3692,still winter coat,0
3693,businesspleasure love,1
3694,dump partner,1
3695,new bet opportunity get hospital appointment away msa swine flu something else,1
3696,fist every dirty but before crash 2,0
3697,pls follow sorry trouble,1
3698,spoil super excite meeting hope ok lunch,1
3699,timing hate not motivated anybody miss neighbour,0
3700,horrible think joe not pick not actually show,0
3701,haha yes follow watch bbc 2,1
3702,note forget take pic new hair,0
3703,croatia over but szombathely jazz camp start 0,0
3704,love way breakfast lately,1
3705,maybe take charlie petsmart later,1
3706,no seat not fold down,0
3707,church hang besiege,1
3708,no not anything watch awhile earlier evening but get back deadline,0
3709,5th sunday singing,1
3710,moon neighbour frankwhatever next haha,1
3711,morning take care,1
3712,like 2 laughhave good timefollow meets simple,1
3713,tire slept miss 2nd last practice before beast east also think lose last 2 fish last night,0
3714,away apply higher another option,1
3715,love n dougggg guy r sweet together,1
3716,oh no hope noah ok good luck,1
3717,speak portuguese back call worried virus relate,0
3718,diving parachute want wish luck chuck yes,1
3719,but not follow reach maximum limit,0
3720,good hometeam houston hope soon bro,1
3721,keep ticket heartbeat but no way,0
3722,thanks follow,1
3723,pigeon hate monday sad flurry hate airline,0
3724,imaginative shit exhaust irritated life overwhelm home,0
3725,mom ask time get home last night give mother gift forget talk,1
3726,nothing new read start darkhunter series over but seem dgar take off,0
3727,miss baby,0
3728,piss magic lose talk disheartening loss,0
3729,oh man chuck yes great show earth love haha well good,1
3730,precisely not sophisticated miss slow kansas scare,0
3731,well night night folk back w place,0
3732,live wonderland family call hippie anti clothdiapers,0
3733,team level difference change,1
3734,brazil love danny,1
3735,get floor defy gravity,1
3736,want play sims,1
3737,mcp amateur radio exam transport cpc plan next 12 month,1
3738,nice try answer tweets also write people but nobody answer not good,0
3739,bodies listen no not lol such idiot,1
3740,loveeee ny get breakfast mimic soon tiredddd miss afeeee love,1
3741,yesterday great party awesome amazing congratulations tagline,1
3742,find upload wrong pic twitpic last night,0
3743,wish easy say,0
3744,oh you get back rain lolsorry nice,1
3745,oh mah josh between think first thanks,1
3746,ok take back scratched,1
3747,river indo sure nasty recommend swimming bass lake ca pins,1
3748,tire n lazy wish not,0
3749,well guess depend take away pay let face google afford pay starve artist,0
3750,ga motivation run away miss right really,0
3751,car unfortunate victim bird like severe diarrhea,0
3752,wish down but love money beach thus mean can not miss hour,0
3753,freedom choice award 2000 bad reception no,1
3754,back london good luck with movie award way totally deserve win,1
3755,awesome fundraiser good friend kc gracious thank everyone support family,1
3756,sort horrible warning here miss class bore,0
3757,hug great really busy these past can not stay long either,1
3758,want,0
3759,nm enough experience hurt like man bad,0
3760,swear felt earthquake lol,0
3761,hey trip far jam phelps wesley twin paris maybe meet haha,1
3762,data no fun toy ugly betty stuck,0
3763,3turnoffwords crappy ipod speaker,0
3764,thank kindly daniel,1
3765,epicfail part,0
3766,thanks ahmed never le,1
3767,gh homework take forever due help mom hour submit fob question,0
3768,give dog back mom miss but get purebred golden retrieved puppy,0
3769,damn throw ci haha lol hate so0 many thing huh pc encounter shit,1
3770,lol,1
3771,freelance,0
3772,annoy rainingwant get house,0
3773,retains wow sound like nova recommend join,1
3774,end high school 5 can not wait weekend lead,1
3775,5 til prom mother change dress,0
3776,learn hometown showdown not soo difficult but practise perfect haha boom clap learn sl,1
3777,hey lil erik exactly bring card tom miss whole thing,0
3778,not want wake up last ladykillers,0
3779,quick hi everyonehave not much miss xx xxx,0
3780,try get well after attack,0
3781,sytycd think topo ashley done,0
3782,yh process wonderful movie watch especially bbf smthsue start toogood luck,1
3783,collect friend hard please not call good,1
3784,remember playing street kid yearning sunlight cold winter make paper boat rainy,1
3785,no play against mario kart lame need game something,0
3786,continue hatchet up awesome,1
3787,bit tired but still revision,0
3788,past paper another 5 min,0
3789,hi mom well miss emmett usual always hunt without lol dad,1
3790,exceed happy revising good morning thanks canadian,1
3791,1988 friend cafã rampage best mate good,1
3792,breakfast time,1
3793,get support local artist all sponsor event last,1
3794,happy mother good comma,1
3795,happy fabric friday 3 flat rate shipping great japanese fabric,1
3796,fight losing battle blood sucking bug,0
3797,sadly no busy rap nick kidnap aaaaaa by,0
3798,nah catch think funny easy juice man lol,1
3799,hey tacit treysongz live,1
3800,but catch drinking water,0
3801,commit not lunchtime squarespace,0
3802,carpet help last nightnow kai beat free,1
3803,good,1
3804,not after delay,0
3805,receive last disc wire netflix not want end,0
3806,plane heading san fran sing wrist yamaguchis always dream foundation event,1
3807,hey carnavilistic wood make word,1
3808,âª hey hey want rockstar hey hey want rockstar âª vãcio,1
3809,www,0
3810,variant wildbil not try nulldev,0
3811,use chesterfield mo terminator anyone text 3147808704 appreciate,1
3812,crazy without story,1
3813,obvious great right but not find awesome,0
3814,metal cover prequel remind young lol sound,1
3815,realize not outside since 8am mix last some,0
3816,nice gig 2night sleep forgot b up 6,0
3817,please watch movie friend thank,1
3818,sick need stay bed hate weekend,0
3819,body bore no play,0
3820,everything bad still positive though change attitude,1
3821,freezing hav scarf jean 3 top jumper boot,0
3822,contact dai board lot c miss hug want fix though,0
3823,manchester orchestra good livemint meet sweet beard singer,0
3824,revenge help need breaking hot relaxing bubble,1
3825,hayfever actually killing,0
3826,www maybe get bt two fire alarm tire run up n down da stair stay,0
3827,ml not well,0
3828,ill still not wear later latimes,0
3829,sick still,0
3830,ughhi party not drown want b positive,1
3831,time,1
3832,maria right,0
3833,phone die,0
3834,budget b09 but budget 09 happen october remember,1
3835,essay happy fabric cute not blame great,1
3836,wonder get notice,1
3837,glad back home time study test,0
3838,endingand great idea sporting haha download party,1
3839,drive around randomly lose red flag still hold up try say something,0
3840,return timeinvestment recruit w not match person network wow someone smoke funny cigarette,1
3841,tinytwitter not want mobile,0
3842,after great weekend friend hard back routine thing,0
3843,head home miss already braintree,0
3844,xx xxx broken frm damn shake fist,0
3845,support twitpic 30 use mybbworld gif panic,0
3846,last exam bring party aberdeen,1
3847,candyfloss miss ashes exist goodninght barrett no,0
3848,nah 18 lol club but can not drink da bar lol,0
3849,second night row bed before sun start rise good night indeed,1
3850,break silence,1
3851,eat toast yum freak exam screw,0
3852,spill mm everywhere,0
3853,still not let upload pictureeee,0
3854,mee dead town bring up awful run,0
3855,dang breakfast checkertails fast watch girl jessica alba good luck chuck,1
3856,also follow stephen fry michael sheen legit,1
3857,get wing,1
3858,late night fun man really like cherry icecream bad sal not call,1
3859,experience whole law jealous mistress thing not cool,1
3860,love guinea even pronounce right enjoy saturday,1
3861,miss friend sol,0
3862,eldest pretty not show yr still entertaining lol,0
3863,off,0
3864,yea def up having another wed promote,1
3865,wait wake up hazing sad,0
3866,two step forward huge stumble back no skating while wish good job afford stuff,0
3867,hung over 2 hour,0
3868,miss befriend timo spend time aaahhhh fun fun,0
3869,sadness give way anger give way depression like sadness but supercharger,0
3870,mid term hard shit sure pass but dam not think get,0
3871,www not worry dear summer soon,0
3872,showersmokeno time puzzle puzzle,0
3873,aaaaaa forgot buy green tea la,0
3874,nice relaxing lanow dead tired goooodnight,1
3875,sleep wholly refresh 3 hour,0
3876,tired restless promote view lounge,0
3877,last school,0
3878,welcome,1
3879,night saw post start laugh funny,1
3880,bonesgreys care may delightful enlighten joy fill,1
3881,blow up balloon taste smell like burnt rubber cricket headache,0
3882,bah hotel wireless want,0
3883,late thatlol figure dow 7000 but scrap sideways lol can not hear,1
3884,sister huge make bad fer people git sup burnt der face,0
3885,kinderjoy toy ugly,0
3886,want chinese tea another leaflet mail slot minute ago luton really like fast food haven,0
3887,naval french open afa guess jump rog feed band wagon,0
3888,spaceeeeee best really like wake love guinea,1
3889,raw miss beste can not appreciate summer get back ga been ya,0
3890,nugget shoot shoot nonetheless get block much,0
3891,morning switzerland ah feeling well hope vin great far off watch house s5 later,1
3892,sleepy long none friend online,0
3893,www poor laptop atleast still pc not break something something,0
3894,suck,0
3895,hot dog stick,1
3896,awesome,1
3897,awesome night family,1
3898,aaaaaa lose time sad excite 3 time though unlike chuck pilot,1
3899,green livelavalive new idol sorry lace but awesome voice can not compare hope settle number three,1
3900,contrast can not wait season 2,1
3901,darn shrink link functionality wikipedia randomly send page call random article,0
3902,best love give email want write but can not,0
3903,,1
3904,supervisor drive fg crazy miss buddy,0
3905,wonder always start pour rain after light bb,0
3906,took mean love stranger call but get get does life,0
3907,nobody like review read disappoint but maybe like since not expect much,0
3908,uh no wonder always make good use right still hide,1
3909,lol can not help may 17 but maturity level 5 old,1
3910,pain big toe get stop hockey coke throw anyone suggestion heal,0
3911,morning happy birthday mammal love oxo,1
3912,also might get new iphone new software bit crap old 2g,0
3913,get wonderful thing excitement stress improvement,1
3914,can not check dms phone but check get home,0
3915,dude need get ass hiddenbrooke join line pool,1
3916,love toronto pride sometime put party xo,1
3917,omg pink lemonade,1
3918,get bed to sunday pool party madison hitter ca open sunday pres full moon voodoo lv,1
3919,www wrong smile god bless oxo,1
3920,not first certainly not last,1
3921,graduation,1
3922,copywriterwho wish happy birthday happy else wise,1
3923,good morning good morning late say goodnight lol sing rain singsongy mood,1
3924,thanks follow forward update,1
3925,soon much fun way adorable picture kid,1
3926,another season house coming up last season,1
3927,thanks also blog name,1
3928,cheesecakeoh amusing awesome but great game 2,1
3929,turn right download not emo time,0
3930,read jus not send bak not think font lol,0
3931,battery run still 2 hour board double,0
3932,play splinter cell double agent,1
3933,can not bother home,0
3934,welcome back miss,1
3935,think perpetuate game issue oops read old first back history,1
3936,great hear take lot pic macbeth well find renew love actually haha,1
3937,chicago great teen heart string yay survive,1
3938,get back another sunny hot can not enjoy whatever cup coffee,0
3939,thanks ff res,1
3940,ok cool wat time wedding finish 1245 sauna give time back n change al,1
3941,super hungry well lovely meet friend hug,1
3942,15 minute early men roof fellowship,1
3943,oh goggles mind lol,1
3944,no,1
3945,no trip nyc jak but beach trip land stay tune schedule update,0
3946,get new album but not concert london,0
3947,10th drive lesson still hat,0
3948,stair lol out school sad last school,0
3949,wish sleep like use,0
3950,get clean up room,0
3951,finish button lobby board ball daniel laura party,1
3952,oh lucky strawberry season miss strawberry,0
3953,epic bbqevening yesterday unfortunately mandatory headache kick vengeance,0
3954,teeth hurt,0
3955,totally stress no apparent reason not good sign not able sleep neither,0
3956,find sewing machine like mom find,1
3957,hi visit country nice pic tell send pic tell email,1
3958,name thanks,1
3959,hey not hear age ok much,0
3960,beyondã sick long beach but hate wake,0
3961,lol right kindly but can not read book,0
3962,gv dams not enoughgenerations oppressed student must felt way,0
3963,ps cornell stay bag whole bonnaroo fail,0
3964,head southbound milton eyes uch blueprint,1
3965,omg,1
3966,currently shop kris allen shirts totally normal,1
3967,wish watch hill,0
3968,pick up flower teacher jealous want flower without hospital get,1
3969,sad iranelection,0
3970,get up smoke cig drinking coffee need start final project univ,0
3971,pray hope get embarrassed mission maybe ill,0
3972,yes please,1
3973,boyhood good friend back haha david funny,1
3974,ride bike time can not run,0
3975,no hate,0
3976,wonderful slovenia wish helpful think canada beautiful,1
3977,figure birthday month half not even celebrate,0
3978,can not even watch hill cup no cable buttttttt watch online yay,0
3979,excite lazy friday night,1
3980,week another national spot studio cartoon character part think voice thing,1
3981,great teen heart excited new moon can not deny love robert downed,1
3982,apps head home chillout,1
3983,wish rid all team,0
3984,lady gentleman arrive,1
3985,gt get mix up someone use fl,0
3986,ã ¼ bersuccesful call classic,1
3987,thanks rude post not till after post last nice,0
3988,back marcus johnson great companyhad great night,1
3989,oh darn actually but hop sneak away disney haha,0
3990,semifinal 3 sob like sadness give way,0
3991,remember activate mine almost 2 ago good,1
3992,represent gb anyway want wish two best luck,1
3993,much wish hold arm last time,0
3994,her sad flurry sad sell keyboard shit,0
3995,sorry not forte ask trade scalp day answer,1
3996,still single susan boylevirgin quit 8 10 cat,1
3997,sleep morning,0
3998,thanks mayor monchai get pho soon haha dirty but not,1
3999,nothing here,1
4000,several friend 2day good character join radio,1
4001,omg another 2 horn kitty mmm thanks follow anyways,1
4002,no cell friend steal sad new bag channel bag om steal,0
4003,uh2borrow vacation end need 2 something school,0
4004,father bday oppressed student get bad vibe,0
4005,um still hate but hang holly hang wesley soon um boat,1
4006,ge everyday connect hear scream old wrong,0
4007,lol hear fine long make documentary can not wait chris back,0
4008,but sometimes late fix thing,0
4009,watch rain down washing,0
4010,half hour get hot outside oh jeeeeeeeze around 80 f fail,0
4011,lens chihuahua say thank much buff,1
4012,frustrated,0
4013,awesome scarf dinner sad hand hand important,0
4014,oldid before young,0
4015,hi name ani mr fan since 03 give hug mr fan old new merchant,1
4016,swim kill new follower miss odyssey embarrassed,0
4017,also second attackdeath gavroache like men dynamic voice,1
4018,donate blood saturday bunch friend not afraid needle blood but time get really sick,0
4019,guy love dvd quality wolverine stream online no need download pay watch,1
4020,school shop time rest,1
4021,4 hour ill senior,1
4022,jz child class time learn respectful teacher homework,1
4023,lol wish hav not the instead going 2 stool,1
4024,oh josh sorry hopefully find 3,0
4025,oh no phone want,0
4026,fever down headache far bad bad enough light sound make want 2 cry new wretched neck pain call job 2,0
4027,experience lol well lovely talk school soon hope talk later,0
4028,swimming friend house pool not fill water green rain drain way fun,0
4029,craig philip robinson stay hotel erin not want get picture,0
4030,no o2 gps anyone else issue,0
4031,good get anything good,1
4032,note not get,0
4033,happen,0
4034,haha almost forget friction awesome may first book ever reread,1
4035,piss mom old enough get revenge put old age home mwahahaha,0
4036,forward wake up play baby princess love baby stoke summer,1
4037,wait scrapped pick up old aab,0
4038,skip vacation plan stick really need vacation hmm something mind,0
4039,up time get ready super tire,0
4040,nice garden barely screen lol lovely get hair,1
4041,vacation almost over,0
4042,home cryinganyone want make well,0
4043,watch make smile comment rate subscribe far,1
4044,can not wait play leeds birthday wish tour though,0
4045,www but gary larson group appear shaun bit expert sneak group,1
4046,boy think good,0
4047,great movie,1
4048,sadly no robot song library,0
4049,welcome enjoy,1
4050,not,0
4051,happy 25th bday make old 4 month however like 16 yearolds still up,1
4052,well finally move no broadband home while though,0
4053,no follower lol suck,0
4054,status bar suck barely get sick long,0
4055,raspberry play far best wife ever good,1
4056,fail body guard sorry but great thanks buddy,0
4057,get give credit morning daylight login,1
4058,sprout dread weekend no cooking fire keep,0
4059,eat chocolate cover prequel remind mallrats make not want eat anymore,0
4060,ssshhdad wake up early everyone still asleep ride get coffee,1
4061,weekend xd bet rain but mean watch dvd,0
4062,off ittybitty ovarian disneyland,1
4063,baby get back,1
4064,yes sad,0
4065,wow youtube down maintenance back shortly world not,0
4066,wonderful city ljubljana also enjoy bleed wonderful slovenia virtual friend finally meet flesh blood,1
4067,delldot seem dull girl miss xx later,0
4068,devastated 2 little toy something no,0
4069,bum cash strap situation force ground not break,0
4070,briefly haha talk thanks kim best thing,1
4071,need bjs comic reliefweb man fuck up mood 2site,0
4072,meatbar depot chen tv goooood,1
4073,watch king hill right hilarious,1
4074,think get sick,0
4075,good morning hold down fort solo morning contrato 2 supervisor grand,1
4076,library,1
4077,chemistry class,0
4078,keys thanks follow awesome love song glad,1
4079,apps get twitterhappyforgot send last private leigh,1
4080,everyone leave think drunk guy train,1
4081,get bed start 3 layout code,1
4082,fi back 4 away back 1st time since leave 2000,1
4083,really want congo nobody seem like idea though haha,0
4084,clinch jaw sleep break habit soon possible get hard,0
4085,player die sorry,0
4086,main nchen hail raja logo ne murray seriously lena sharon aria hay,0
4087,not good without,0
4088,new zealand trip omg cool like,0
4089,goo stuff mechanic use get paint off hand face arm leg artist painter get goo,1
4090,almost 50 follower two twiparty,1
4091,leaflet here miss jessica alba pay hit,0
4092,close thanks keep fair city thank free,1
4093,oh josh die guy soon,0
4094,bom dia genteeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
4095,nod off josh decide finally reply stupid phone loudly sing not forget haha,0
4096,holy crap exhaust rest up wolverine later,1
4097,take shower damn weekend over,0
4098,nice swear gt studio around east atl decatur quite frequently,1
4099,funny ty weekend z n g,1
4100,dooougiecplease tell cry lov ya much,0
4101,love here love now love pour hand brow love song,1
4102,friend tera forward lexington meet but get get brake the boo,0
4103,bengal mustard smell equally bad spin lol,1
4104,dr office hopefully find sick hard keep eye open,0
4105,oh love ordo can not get many variety uk,0
4106,basshunter shoot shoot,1
4107,prime block away june 26 update fail,0
4108,realized not follow not get right 2 but follow lol,1
4109,excellent thank,1
4110,oh snap still going,0
4111,hey babe can not make long term plan air force thing but sure turn up jet,0
4112,avoid park together parachute even make extra money drag advertising banner,1
4113,cleaning,0
4114,lot walk ups but sell 1 item buck hope pick up want golf later need money,1
4115,bore red hairwant back blonde,0
4116,yea alone,0
4117,car good good price,1
4118,belong bit disappointed weather normal stop get,0
4119,amazing love little show ellen,1
4120,true rich but mean everyone around world,1
4121,grave junk food,0
4122,no mate wed mississippi can not great but summer hey,0
4123,ëë hell get troubles not support request,0
4124,1week wo tweet search iphone still no update itunes canada patience wear thin,0
4125,vi poor kill make extra dire cerberus,0
4126,orlando evil say damn forget heartbreaking ill,0
4127,anyone want anything,0
4128,ñðµ please answer please give free six,1
4129,not envy right,1
4130,bedside without anxious ready good news love,1
4131,let play tennis grenade heroes name,1
4132,someone make cofffeeeeeee,0
4133,screw papparazzi asshole beautiful always make laugh daily love,1
4134,1 adventure island check hard rock orlando check universal studio check red lobster check love hmm,1
4135,watch grudge 3 oh love watch scary movie pitch black basement,1
4136,thanks play helluva movie enjoy,1
4137,attack migrant student occupy sons get lad let get political iran eat heart,1
4138,await result european electionsbye bye labour,1
4139,interest,1
4140,bed night xx,1
4141,,1
4142,morning thanks like,1
4143,deal roommate crap aside nothing cleaning alot miss abi,0
4144,sorry rain hope clear up still swim,0
4145,nah sure pass lovely cloudy lol coffee,1
4146,hear song miley cyrus,1
4147,walk over put deposit down,1
4148,stiiilllll ill but,0
4149,hayfever suffered pain not good lol,0
4150,oso account worth 22 usd not bad lol,1
4151,really nothing else wise failure,0
4152,thanks kim try every while,1
4153,love think every episode possible bout,1
4154,good lady,1
4155,mum station super sweet dream true big,1
4156,always scared participate like fuck,0
4157,lodie 15 realise 19 old but ready let good time roll haha take xx,0
4158,laugh hard get call,1
4159,938am ask taken rp,1
4160,goooood moooorning manila day jones monkeys manila father concert â,1
4161,partymartytime dates think anyone film watch really freak,1
4162,sat bad friend original jerk http before,0
4163,lose favourite sunglasses,0
4164,wish money friday game,0
4165,good morning,1
4166,wizard overly place,1
4167,thanks friend katy might able something evening but get up 4am sunday,0
4168,gh totally obvious right maybe get well anyway h,0
4169,lock sweet love haha over metro train,1
4170,love corona summer bottle,1
4171,back fix thing device stop respond issue pairing repair still get stick sync screen,0
4172,haha example reaction give virginia 24 girl fan,1
4173,aw yay mom bring med nose cough drop,1
4174,ilysoulm 8 annoy noon haha over get,1
4175,dread costly decision make last minute,0
4176,div physical exam shuttle job,0
4177,home summer miss love already,0
4178,sun shin window directly face may ray sunshine lift spirit within,1
4179,serious since little girl parent sell place though,0
4180,chilling tha buzzing house get home bout tah get n da cab www want 2 tha water fight,0
4181,helluva idea,1
4182,no not,0
4183,sick gh dis weather kill smh,0
4184,girlfriend death ill way hospital,0
4185,footy winstanley beat brother record policy catch retook food fall fridge,1
4186,lucky nurse friend kate keep check up every hour even though 4228kms away make well,1
4187,finish sleep,1
4188,love life life love,1
4189,url die like hell everybody school bore,0
4190,not forget,0
4191,sleep no law reading tom up econ tom attend wed anni celebration,1
4192,happy sunday,1
4193,back home cooking camp,1
4194,no school week happyyyyyyyyyyyyyy,1
4195,crazy,0
4196,love drive school darwin home thus,1
4197,sunshine take long ride old bicycle,1
4198,yyyy use spotify lol,1
4199,referral welcome janet not watch thanks play,0
4200,not gran canada tomorrow due repeat exam bad time lol,0
4201,this sad not play mess new film,0
4202,haha love soup great,1
4203,gooooood morning breakfast,1
4204,land hate wait people take down million thing overhead bin bring small carry,0
4205,haha www awesome either way plane ticket new york whole month,1
4206,back killing mee,0
4207,smell sweetness soil snow wind,1
4208,aw poor raccoon,0
4209,think,1
4210,knowheartless soul,0
4211,major fail since ask,1
4212,think spoon sick,0
4213,shutouts enjoy lovely dinner celebrate belly pretty,1
4214,new roof bah moo quack seek,1
4215,haha sometimes mobiles make slave but advantage,1
4216,thanks great time certainly ate enough uptake well xd,1
4217,ice creammmmmtoo bad not vandalized,0
4218,paginas awesome,1
4219,poor guy still learn,1
4220,birth weird weird strange anxious feeling like,0
4221,floating like much kind perth friendly pup,1
4222,yay amazing love shut watch,1
4223,feeling love thank prop rbs reply â,1
4224,sad thing picture not tuck back,0
4225,class not good write essay later,0
4226,yesterday fantastic saw fam oregon miss soo much,1
4227,amazing weekend summer class start,0
4228,workughnot good week far,0
4229,van morrison eva cassidy reign monday antidote great all,1
4230,also hope another cd demand another tour after rest but live reality may not happen,1
4231,dm r not tweet not let recommend people boy need new computer lol,0
4232,love jazz even though threaten kill chris brown,0
4233,safari hilarious appendage grace mercy hospital good,1
4234,religion geography hello,1
4235,talk burger q sad without great smile brighter,0
4236,people not dress up anymore comment guess nobody 2 front theater sing dance,0
4237,morning everyone,1
4238,rediscovery favorite oldid station norman,1
4239,france,1
4240,quick hmmmthat envy shit alone friday back,0
4241,dark kitchen right get decent picture but take picture morning midnight,0
4242,home wondering hell everybody,0
4243,haha leave hull alone mate,1
4244,wish guy wichita christmas night enacted,1
4245,sorryconfused fire alarm ring pizza forget take,0
4246,home miss neighbour,0
4247,hate section best cilia johnson voice but british talk oneself achievement,0
4248,stick rain boyhood,0
4249,nice morning walk breeze n clear sky still not tax,0
4250,yay no today but rest week lol,0
4251,extract commit not worry alright michael nice,1
4252,excite breakfast second family happy mother,1
4253,love man wake up waste talk not need help think need l drink up soon love,1
4254,wow pak doi insane but really miss lol sure,1
4255,new,1
4256,bet ha jealous saw live canada wonder land gordon lightfoot never meet,0
4257,beaaaautiful man haha,1
4258,james taylor tune something way move,1
4259,bored want friend,0
4260,wow deep battlefield beautiful inspiration 3,1
4261,hey try dm but not follow,0
4262,ok really get back after wedding news late wedding fashion hymn choice oo er,1
4263,der dead funk bitch loljkmines waste not,0
4264,not sr something wrong eye something,0
4265,still 2 co move living room room put wall down make arc instead lol,0
4266,dead town last two night felt nothing tough get old,0
4267,nice pic like shirt,1
4268,three week maryland,1
4269,like ill going att 2day maybe ill leave new toy mmm,0
4270,essay grocery stun laugh lol wish hawaii,1
4271,off blood letting hospital,0
4272,like someone case monday back,0
4273,yahgeek term mean something like but not use,1
4274,oh also mention around showcase late great game,1
4275,major not,0
4276,not really leave flat lookout lunch fancy wee stroll but not oh well,1
4277,want hope he good time sure,0
4278,offs brittany,1
